,city,prop_type,prop_size,prop_desc,prop_price
200,london,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
201,london,1,"1,785 Sq Ft","Self-Contained Office Building, 5 Jaggard Way, Wandsworth Common, SW12 8SG","- £1,000,000.00"
202,london,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
203,london,1,"4,288 Sq Ft","Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG","- £1,400,000.00"
204,london,1,"1,400 Sq Ft","Office Suite In Excellent Condition, Suite 37, Beaufort Court , Admirals Way, London, E14 9XL",
205,london,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
206,london,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
207,london,1,"11,957 Sq Ft","Block B, The Pump House, 30 Seagull Lane, London, E16 1YP",
208,london,1,"1,397 Sq Ft","Self-Contained Office Building, 229 The Broadway, Wimbledon, SW19 1SD","- £725,000.00"
209,london,1,"1,691 Sq Ft","Office Building With Residential Potential, No 3 Printers Yard, 90a The Broadway, Wimbledon, SW19 1RD","- £875,000.00"
210,london,1,"1,695 to 4,645 Sq Ft","Office / Residential Opportunity, 40 Great Smith Street, Westminster, SW1P 3BU","- £3,400,000.00"
211,london,1,"5,690 Sq Ft","B1 Unit or May Suit A1, A2, D1, D2 (STP), Palace View, 1 Lambeth High Street, Southwark, SE1 7JN","- £2,250,000.00"
212,london,1,"2,158 to 4,316 Sq Ft","Office Suites Finished To A High Specification, Trident House, 46-48 Webber Street, Lambeth, SE1 8QW",
213,london,1,"1,113 Sq Ft","Self Contained Office Over Ground & Lower Ground, 177 Southwark Bridge Road, Southwark, SE1 0ED","- £575,000.00"
214,london,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
215,london,1,"1,632 Sq Ft","Ground & Lower Ground Office Suites, Larkhall Quarter, 156 Edgeley Road, Clapham, SW4 6HB","- £625,000.00"
216,london,1,"2,906 to 8,030 Sq Ft","Fortess Works, Fortess Grove, Kentish Town, London, NW5 2HD",
217,london,1,523 Sq Ft,"Self-Contained Ground Floor Office , Unit 3, 10 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
218,london,1,523 Sq Ft,"Self-Contained Ground Floor Office Suite, 3 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
219,london,1,"1,728 Sq Ft","Ground Floor Office Suite, Genoa House, Battersea Reach, Battersea, SW18 1FY","- £925,000.00"
220,london,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
221,london,1,"1,785 Sq Ft","Self-Contained Office Building, 5 Jaggard Way, Wandsworth Common, SW12 8SG","- £1,000,000.00"
222,london,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
223,london,1,"4,288 Sq Ft","Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG","- £1,400,000.00"
224,london,1,"1,400 Sq Ft","Office Suite In Excellent Condition, Suite 37, Beaufort Court , Admirals Way, London, E14 9XL",
225,london,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
226,london,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
227,london,1,"11,957 Sq Ft","Block B, The Pump House, 30 Seagull Lane, London, E16 1YP",
228,london,1,"1,397 Sq Ft","Self-Contained Office Building, 229 The Broadway, Wimbledon, SW19 1SD","- £725,000.00"
229,london,1,"1,691 Sq Ft","Office Building With Residential Potential, No 3 Printers Yard, 90a The Broadway, Wimbledon, SW19 1RD","- £875,000.00"
230,london,1,"1,375 Sq Ft","Office And Workshop With Potential For Other Uses, 189A Livingstone Road, Thornton Heath, CR7 8JZ","- £475,000.00"
231,london,1,"1,695 to 4,645 Sq Ft","Office / Residential Opportunity, 40 Great Smith Street, Westminster, SW1P 3BU","- £3,400,000.00"
232,london,1,"5,690 Sq Ft","B1 Unit or May Suit A1, A2, D1, D2 (STP), Palace View, 1 Lambeth High Street, Southwark, SE1 7JN","- £2,250,000.00"
233,london,1,"2,158 to 4,316 Sq Ft","Office Suites Finished To A High Specification, Trident House, 46-48 Webber Street, Lambeth, SE1 8QW",
234,london,1,"1,113 Sq Ft","Self Contained Office Over Ground & Lower Ground, 177 Southwark Bridge Road, Southwark, SE1 0ED","- £575,000.00"
235,london,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
236,london,1,"1,632 Sq Ft","Ground & Lower Ground Office Suites, Larkhall Quarter, 156 Edgeley Road, Clapham, SW4 6HB","- £625,000.00"
237,london,1,"2,906 to 8,030 Sq Ft","Fortess Works, Fortess Grove, Kentish Town, London, NW5 2HD",
238,london,1,523 Sq Ft,"Self-Contained Ground Floor Office , Unit 3, 10 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
239,london,1,523 Sq Ft,"Self-Contained Ground Floor Office Suite, 3 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
240,london,1,"1,728 Sq Ft","Ground Floor Office Suite, Genoa House, Battersea Reach, Battersea, SW18 1FY","- £925,000.00"
241,london,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
242,london,1,"1,785 Sq Ft","Self-Contained Office Building, 5 Jaggard Way, Wandsworth Common, SW12 8SG","- £1,000,000.00"
243,london,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
244,london,1,"4,288 Sq Ft","Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG","- £1,400,000.00"
245,london,1,"1,400 Sq Ft","Office Suite In Excellent Condition, Suite 37, Beaufort Court , Admirals Way, London, E14 9XL",
246,london,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
247,london,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
248,london,1,"11,957 Sq Ft","Block B, The Pump House, 30 Seagull Lane, London, E16 1YP",
249,london,1,"1,397 Sq Ft","Self-Contained Office Building, 229 The Broadway, Wimbledon, SW19 1SD","- £725,000.00"
250,london,1,"1,691 Sq Ft","Office Building With Residential Potential, No 3 Printers Yard, 90a The Broadway, Wimbledon, SW19 1RD","- £875,000.00"
251,london,1,"1,375 Sq Ft","Office And Workshop With Potential For Other Uses, 189A Livingstone Road, Thornton Heath, CR7 8JZ","- £475,000.00"
252,london,1,"1,532 to 3,450 Sq Ft","Self Contained Office Suites, Whetstone Square, 1060-1072 High Road, Whetstone, N20 0QP","- £1,200,000.00"
253,london,1,"1,695 to 4,645 Sq Ft","Office / Residential Opportunity, 40 Great Smith Street, Westminster, SW1P 3BU","- £3,400,000.00"
254,london,1,"5,690 Sq Ft","B1 Unit or May Suit A1, A2, D1, D2 (STP), Palace View, 1 Lambeth High Street, Southwark, SE1 7JN","- £2,250,000.00"
255,london,1,"2,158 to 4,316 Sq Ft","Office Suites Finished To A High Specification, Trident House, 46-48 Webber Street, Lambeth, SE1 8QW",
256,london,1,"1,113 Sq Ft","Self Contained Office Over Ground & Lower Ground, 177 Southwark Bridge Road, Southwark, SE1 0ED","- £575,000.00"
257,london,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
258,london,1,"1,632 Sq Ft","Ground & Lower Ground Office Suites, Larkhall Quarter, 156 Edgeley Road, Clapham, SW4 6HB","- £625,000.00"
259,london,1,"2,906 to 8,030 Sq Ft","Fortess Works, Fortess Grove, Kentish Town, London, NW5 2HD",
260,london,1,523 Sq Ft,"Self-Contained Ground Floor Office , Unit 3, 10 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
261,london,1,523 Sq Ft,"Self-Contained Ground Floor Office Suite, 3 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
262,london,1,"1,728 Sq Ft","Ground Floor Office Suite, Genoa House, Battersea Reach, Battersea, SW18 1FY","- £925,000.00"
263,london,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
264,london,1,"1,785 Sq Ft","Self-Contained Office Building, 5 Jaggard Way, Wandsworth Common, SW12 8SG","- £1,000,000.00"
265,london,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
266,london,1,"4,288 Sq Ft","Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG","- £1,400,000.00"
267,london,1,"1,400 Sq Ft","Office Suite In Excellent Condition, Suite 37, Beaufort Court , Admirals Way, London, E14 9XL",
268,london,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
269,london,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
270,london,1,"11,957 Sq Ft","Block B, The Pump House, 30 Seagull Lane, London, E16 1YP",
271,london,1,"1,397 Sq Ft","Self-Contained Office Building, 229 The Broadway, Wimbledon, SW19 1SD","- £725,000.00"
272,london,1,"1,691 Sq Ft","Office Building With Residential Potential, No 3 Printers Yard, 90a The Broadway, Wimbledon, SW19 1RD","- £875,000.00"
273,london,1,"1,375 Sq Ft","Office And Workshop With Potential For Other Uses, 189A Livingstone Road, Thornton Heath, CR7 8JZ","- £475,000.00"
274,london,1,"1,532 to 3,450 Sq Ft","Self Contained Office Suites, Whetstone Square, 1060-1072 High Road, Whetstone, N20 0QP","- £1,200,000.00"
275,london,1,"9,504 Sq Ft","Modern Offices For Sale, Liberty Square, 1230-1232 High Road, Whetstone, N20 0LH","- £3,183,840.00"
276,london,1,"1,695 to 4,645 Sq Ft","Office / Residential Opportunity, 40 Great Smith Street, Westminster, SW1P 3BU","- £3,400,000.00"
277,london,1,"5,690 Sq Ft","B1 Unit or May Suit A1, A2, D1, D2 (STP), Palace View, 1 Lambeth High Street, Southwark, SE1 7JN","- £2,250,000.00"
278,london,1,"2,158 to 4,316 Sq Ft","Office Suites Finished To A High Specification, Trident House, 46-48 Webber Street, Lambeth, SE1 8QW",
279,london,1,"1,113 Sq Ft","Self Contained Office Over Ground & Lower Ground, 177 Southwark Bridge Road, Southwark, SE1 0ED","- £575,000.00"
280,london,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
281,london,1,"1,632 Sq Ft","Ground & Lower Ground Office Suites, Larkhall Quarter, 156 Edgeley Road, Clapham, SW4 6HB","- £625,000.00"
282,london,1,"2,906 to 8,030 Sq Ft","Fortess Works, Fortess Grove, Kentish Town, London, NW5 2HD",
283,london,1,523 Sq Ft,"Self-Contained Ground Floor Office , Unit 3, 10 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
284,london,1,523 Sq Ft,"Self-Contained Ground Floor Office Suite, 3 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
285,london,1,"1,728 Sq Ft","Ground Floor Office Suite, Genoa House, Battersea Reach, Battersea, SW18 1FY","- £925,000.00"
286,london,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
287,london,1,"1,785 Sq Ft","Self-Contained Office Building, 5 Jaggard Way, Wandsworth Common, SW12 8SG","- £1,000,000.00"
288,london,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
289,london,1,"4,288 Sq Ft","Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG","- £1,400,000.00"
290,london,1,"1,400 Sq Ft","Office Suite In Excellent Condition, Suite 37, Beaufort Court , Admirals Way, London, E14 9XL",
291,london,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
292,london,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
293,london,1,"11,957 Sq Ft","Block B, The Pump House, 30 Seagull Lane, London, E16 1YP",
294,london,1,"1,397 Sq Ft","Self-Contained Office Building, 229 The Broadway, Wimbledon, SW19 1SD","- £725,000.00"
295,london,1,"1,691 Sq Ft","Office Building With Residential Potential, No 3 Printers Yard, 90a The Broadway, Wimbledon, SW19 1RD","- £875,000.00"
296,london,1,"1,375 Sq Ft","Office And Workshop With Potential For Other Uses, 189A Livingstone Road, Thornton Heath, CR7 8JZ","- £475,000.00"
297,london,1,"1,532 to 3,450 Sq Ft","Self Contained Office Suites, Whetstone Square, 1060-1072 High Road, Whetstone, N20 0QP","- £1,200,000.00"
298,london,1,"9,504 Sq Ft","Modern Offices For Sale, Liberty Square, 1230-1232 High Road, Whetstone, N20 0LH","- £3,183,840.00"
299,london,1,"4,580 Sq Ft","New Ground Floor Offices, Liberty Square, 1230-1232 High Road, Whetstone, London, N20 0LH","- £1,534,000.00"
300,london,1,"1,695 to 4,645 Sq Ft","Office / Residential Opportunity, 40 Great Smith Street, Westminster, SW1P 3BU","- £3,400,000.00"
301,london,1,"5,690 Sq Ft","B1 Unit or May Suit A1, A2, D1, D2 (STP), Palace View, 1 Lambeth High Street, Southwark, SE1 7JN","- £2,250,000.00"
302,london,1,"2,158 to 4,316 Sq Ft","Office Suites Finished To A High Specification, Trident House, 46-48 Webber Street, Lambeth, SE1 8QW",
303,london,1,"1,113 Sq Ft","Self Contained Office Over Ground & Lower Ground, 177 Southwark Bridge Road, Southwark, SE1 0ED","- £575,000.00"
304,london,1,"5,530 Sq Ft","27 Kelso Place , Kensington, London, W8 5QG","- £5,500,000.00"
305,london,1,"1,632 Sq Ft","Ground & Lower Ground Office Suites, Larkhall Quarter, 156 Edgeley Road, Clapham, SW4 6HB","- £625,000.00"
306,london,1,"2,906 to 8,030 Sq Ft","Fortess Works, Fortess Grove, Kentish Town, London, NW5 2HD",
307,london,1,523 Sq Ft,"Self-Contained Ground Floor Office , Unit 3, 10 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
308,london,1,523 Sq Ft,"Self-Contained Ground Floor Office Suite, 3 Gwynne Road, Battersea, SW11 3GL","- £295,000.00"
309,london,1,"1,728 Sq Ft","Ground Floor Office Suite, Genoa House, Battersea Reach, Battersea, SW18 1FY","- £925,000.00"
310,london,1,"2,477 Sq Ft","Studio/Office Premises for Sale, 26 Point Pleasant, Wandsworth, SW18 1GG","- £1,245,000.00"
311,london,1,"1,785 Sq Ft","Self-Contained Office Building, 5 Jaggard Way, Wandsworth Common, SW12 8SG","- £1,000,000.00"
312,london,1,"1,136 to 2,732 Sq Ft","Two Commercial Premises With B1 Consent, 175 Wandsworth High Street, Wandsworth, SW18 4JB","- £495,000.00"
313,london,1,"4,288 Sq Ft","Office Unit - To Let/For Sale, 17 Hardwicks Square, Wandsworth, SW18 4AG","- £1,400,000.00"
314,london,1,"1,400 Sq Ft","Office Suite In Excellent Condition, Suite 37, Beaufort Court , Admirals Way, London, E14 9XL",
315,london,1,"3,373 Sq Ft","Residential Development Opportunity, 91B Mora Road, Cricklewood, NW2 6TB",
316,london,1,"1,650 Sq Ft","Investment Opportunity For Sale, Old Timber Court 1 & 2, Acton Lane, Chiswick, W4 5JQ","- £1,100,000.00"
317,london,1,"11,957 Sq Ft","Block B, The Pump House, 30 Seagull Lane, London, E16 1YP",
318,london,1,"1,397 Sq Ft","Self-Contained Office Building, 229 The Broadway, Wimbledon, SW19 1SD","- £725,000.00"
319,london,1,"1,691 Sq Ft","Office Building With Residential Potential, No 3 Printers Yard, 90a The Broadway, Wimbledon, SW19 1RD","- £875,000.00"
320,london,1,"1,375 Sq Ft","Office And Workshop With Potential For Other Uses, 189A Livingstone Road, Thornton Heath, CR7 8JZ","- £475,000.00"
321,london,1,"1,532 to 3,450 Sq Ft","Self Contained Office Suites, Whetstone Square, 1060-1072 High Road, Whetstone, N20 0QP","- £1,200,000.00"
322,london,1,"9,504 Sq Ft","Modern Offices For Sale, Liberty Square, 1230-1232 High Road, Whetstone, N20 0LH","- £3,183,840.00"
323,london,1,"4,580 Sq Ft","New Ground Floor Offices, Liberty Square, 1230-1232 High Road, Whetstone, London, N20 0LH","- £1,534,000.00"
324,london,1,"4,919 Sq Ft","Croydon Day Nursery, 48 Sydenham Road, Croydon, CR0 2EF","- £1,250,000.00"
325,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
326,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
327,london,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
328,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
329,london,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
330,london,1,600 Sq Ft,"1a Finchingfield Avenue, Woodford Green, IG8 7LA","- £350,000.00"
331,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
332,london,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
333,london,1,600 Sq Ft,"1a Finchingfield Avenue, Woodford Green, IG8 7LA","- £350,000.00"
334,london,1,"206 to 1,500 Sq Ft","B1 Office Suitable For Other Uses, Kentonian Close, Harrow, HA3 8FF",
335,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
336,london,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
337,london,1,600 Sq Ft,"1a Finchingfield Avenue, Woodford Green, IG8 7LA","- £350,000.00"
338,london,1,"206 to 1,500 Sq Ft","B1 Office Suitable For Other Uses, Kentonian Close, Harrow, HA3 8FF",
339,london,1,960 Sq Ft,"Ashdon House, Ashdon House, Moon Lane, Barnet, EN5 5YL","- £370,000.00"
340,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
341,london,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
342,london,1,600 Sq Ft,"1a Finchingfield Avenue, Woodford Green, IG8 7LA","- £350,000.00"
343,london,1,"206 to 1,500 Sq Ft","B1 Office Suitable For Other Uses, Kentonian Close, Harrow, HA3 8FF",
344,london,1,960 Sq Ft,"Ashdon House, Ashdon House, Moon Lane, Barnet, EN5 5YL","- £370,000.00"
345,london,1,"1,991 Sq Ft","17 Station Road, Sutton, SM2 6BX","- £465,000.00"
346,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
347,london,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
348,london,1,600 Sq Ft,"1a Finchingfield Avenue, Woodford Green, IG8 7LA","- £350,000.00"
349,london,1,"206 to 1,500 Sq Ft","B1 Office Suitable For Other Uses, Kentonian Close, Harrow, HA3 8FF",
350,london,1,960 Sq Ft,"Ashdon House, Ashdon House, Moon Lane, Barnet, EN5 5YL","- £370,000.00"
351,london,1,"1,991 Sq Ft","17 Station Road, Sutton, SM2 6BX","- £465,000.00"
352,london,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
353,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
354,london,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
355,london,1,600 Sq Ft,"1a Finchingfield Avenue, Woodford Green, IG8 7LA","- £350,000.00"
356,london,1,"206 to 1,500 Sq Ft","B1 Office Suitable For Other Uses, Kentonian Close, Harrow, HA3 8FF",
357,london,1,960 Sq Ft,"Ashdon House, Ashdon House, Moon Lane, Barnet, EN5 5YL","- £370,000.00"
358,london,1,"1,991 Sq Ft","17 Station Road, Sutton, SM2 6BX","- £465,000.00"
359,london,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
360,london,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
361,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
362,london,1,"3,014 Sq Ft","Elizabeth House, 54-58 High Street, Edgware, HA8 7EJ","- £825,000.00"
363,london,1,600 Sq Ft,"1a Finchingfield Avenue, Woodford Green, IG8 7LA","- £350,000.00"
364,london,1,"206 to 1,500 Sq Ft","B1 Office Suitable For Other Uses, Kentonian Close, Harrow, HA3 8FF",
365,london,1,960 Sq Ft,"Ashdon House, Ashdon House, Moon Lane, Barnet, EN5 5YL","- £370,000.00"
366,london,1,"1,991 Sq Ft","17 Station Road, Sutton, SM2 6BX","- £465,000.00"
367,london,1,"2,250 Sq Ft","Modern Air Conditioned Office Building, Unit 4, Delta Court, Manor Way, Borehamwood, WD6 1FJ","- £849,000.00"
368,london,1,"58,000 Sq Ft","No 1 Elstree Way, Borehamwood, Borehamwood, WD6 1RN","- £12,000,000.00"
369,london,1,"4,672 to 20,302 Sq Ft","The Wells, Church Street, Epsom, KT17 4PF",
370,london,1,"2,400 Sq Ft","143 High Street, Bromley, BR1 1EZ",
