,city,prop_type,prop_desc,prop_price(£),prop_size(lower) SQ Ft,prop_size(upper) SQ Ft
3328,maidenhead,Office,"Modern Offices For Sale, Liberty Square, 1230-1232 High Road, Whetstone, N20 0LH",3183840.00,9504 ,
3329,maidenhead,Office,"Fortess Works, Fortess Grove, Kentish Town, London, NW5 2HD",,2906 , 8030 
3330,maidenhead,Office,"Ground & Lower Ground Office Suites, Larkhall Quarter, 156 Edgeley Road, Clapham, SW4 6HB",625000.00,1632 ,
3331,maidenhead,Office,"Office / Residential Opportunity, 40 Great Smith Street, Westminster, SW1P 3BU",3400000.00,1695 , 4645 
3332,maidenhead,Office,"17 Station Road, Sutton, SM2 6BX",465000.00,1991 ,
3333,maidenhead,Office,"B1 Unit or May Suit A1, A2, D1, D2 (STP), Palace View, 1 Lambeth High Street, Southwark, SE1 7JN",2250000.00,5690 ,
3334,maidenhead,Office,"Office Suites Finished To A High Specification, Trident House, 46-48 Webber Street, Lambeth, SE1 8QW",,2158 , 4316 
3335,maidenhead,Office,"Self Contained Office Over Ground & Lower Ground, 177 Southwark Bridge Road, Southwark, SE1 0ED",575000.00,1113 ,
3336,maidenhead,Office,"Fully Refurbished Office Accommodation , Cherry Barns, Harwell, OX11 0EY",,1553 , 3710 
3337,maidenhead,Office,"7 Vineyard Chambers, Vineyard, Abingdon, OX14 3PX",395000.00,2015 ,
3338,maidenhead,Office,"Office And Workshop With Potential For Other Uses, 189A Livingstone Road, Thornton Heath, CR7 8JZ",475000.00,1375 ,
3339,maidenhead,Office,"94 Ock Street, Abingdon, OX14 5DH",275000.00,1514 ,
3340,maidenhead,Office,"Croydon Day Nursery, 48 Sydenham Road, Croydon, CR0 2EF",1250000.00,4919 ,
3341,maidenhead,Office,"Festival House, 39 Oxford Street, Newbury, RG14 1JG",,2575 ,
3342,maidenhead,Office,"Office Suite In Excellent Condition, Suite 37, Beaufort Court , Admirals Way, London, E14 9XL",,1400 ,
3343,maidenhead,Office,"Self-Contained Office Building, 229 The Broadway, Wimbledon, SW19 1SD",725000.00,1397 ,
3344,maidenhead,Office,"Self-Contained Ground Floor Office Suite, 3 Gwynne Road, Battersea, SW11 3GL",295000.00,523 ,
3345,maidenhead,Office,"Self-Contained Ground Floor Office , Unit 3, 10 Gwynne Road, Battersea, SW11 3GL",295000.00,523 ,
3346,maidenhead,Office,"Detached Self-Contained Offices, The Old Barn, Eashing, Godalming, GU7 2QF",595000.00,1429 ,
3347,maidenhead,Office,"Kings Court, Burrows Lane, Gomshall, GU5 9QE",345800.00,988 , 5335 
3348,maidenhead,Office,"Ashdon House, Ashdon House, Moon Lane, Barnet, EN5 5YL",370000.00,960 ,
3349,maidenhead,Office,"Self-Contained Office Building, 5 Jaggard Way, Wandsworth Common, SW12 8SG",1000000.00,1785 ,
3350,maidenhead,Office,"Self Contained Office Suites, Whetstone Square, 1060-1072 High Road, Whetstone, N20 0QP",1200000.00,1532 , 3450 
3351,maidenhead,Office,"New Ground Floor Offices, Liberty Square, 1230-1232 High Road, Whetstone, London, N20 0LH",1534000.00,4580 ,
3352,maidenhead,Office,"Modern Offices For Sale, Liberty Square, 1230-1232 High Road, Whetstone, N20 0LH",3183840.00,9504 ,
3353,maidenhead,Office,"Fortess Works, Fortess Grove, Kentish Town, London, NW5 2HD",,2906 , 8030 
3354,maidenhead,Office,"Ground & Lower Ground Office Suites, Larkhall Quarter, 156 Edgeley Road, Clapham, SW4 6HB",625000.00,1632 ,
3355,maidenhead,Office,"Office / Residential Opportunity, 40 Great Smith Street, Westminster, SW1P 3BU",3400000.00,1695 , 4645 
3356,maidenhead,Office,"17 Station Road, Sutton, SM2 6BX",465000.00,1991 ,
3357,maidenhead,Office,"B1 Unit or May Suit A1, A2, D1, D2 (STP), Palace View, 1 Lambeth High Street, Southwark, SE1 7JN",2250000.00,5690 ,
3358,maidenhead,Office,"Office Suites Finished To A High Specification, Trident House, 46-48 Webber Street, Lambeth, SE1 8QW",,2158 , 4316 
3359,maidenhead,Office,"Self Contained Office Over Ground & Lower Ground, 177 Southwark Bridge Road, Southwark, SE1 0ED",575000.00,1113 ,
3360,maidenhead,Office,"Fully Refurbished Office Accommodation , Cherry Barns, Harwell, OX11 0EY",,1553 , 3710 
3361,maidenhead,Office,"7 Vineyard Chambers, Vineyard, Abingdon, OX14 3PX",395000.00,2015 ,
3362,maidenhead,Office,"Office And Workshop With Potential For Other Uses, 189A Livingstone Road, Thornton Heath, CR7 8JZ",475000.00,1375 ,
3363,maidenhead,Office,"94 Ock Street, Abingdon, OX14 5DH",275000.00,1514 ,
3364,maidenhead,Office,"Croydon Day Nursery, 48 Sydenham Road, Croydon, CR0 2EF",1250000.00,4919 ,
3365,maidenhead,Office,"Festival House, 39 Oxford Street, Newbury, RG14 1JG",,2575 ,
3366,maidenhead,Office,"Office Suite In Excellent Condition, Suite 37, Beaufort Court , Admirals Way, London, E14 9XL",,1400 ,
3367,maidenhead,Office,"Town Centre New Modern Office, Rear of 14 High Street, Haslemere, GU27 2JE",450000.00,1238 ,
3368,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3369,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3370,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3371,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3372,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3373,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3374,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3375,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3376,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3377,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3378,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3379,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3380,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3381,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3382,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3383,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3384,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3385,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3386,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3387,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3388,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3389,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3390,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3391,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3392,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3393,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3394,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3395,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3396,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3397,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3398,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3399,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3400,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3401,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3402,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3403,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3404,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3405,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3406,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3407,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3408,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3409,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3410,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3411,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3412,london,Industrial,"Modern Light Industrial Premises, Unit 32 Vale Industrial Park, 170 Rowan Road, London, SW16 5BN",400000.00,2308 ,
3413,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3414,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3415,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3416,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3417,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3418,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3419,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3420,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3421,london,Industrial,"Modern Light Industrial Premises, Unit 32 Vale Industrial Park, 170 Rowan Road, London, SW16 5BN",400000.00,2308 ,
3422,london,Industrial,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
3423,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3424,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3425,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3426,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3427,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3428,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3429,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3430,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3431,london,Industrial,"Modern Light Industrial Premises, Unit 32 Vale Industrial Park, 170 Rowan Road, London, SW16 5BN",400000.00,2308 ,
3432,london,Industrial,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
3433,london,Industrial,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
3434,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3435,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3436,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3437,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3438,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3439,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3440,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3441,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3442,london,Industrial,"Modern Light Industrial Premises, Unit 32 Vale Industrial Park, 170 Rowan Road, London, SW16 5BN",400000.00,2308 ,
3443,london,Industrial,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
3444,london,Industrial,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
3445,london,Industrial,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
3446,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3447,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3448,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3449,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3450,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3451,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3452,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3453,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3454,london,Industrial,"Modern Light Industrial Premises, Unit 32 Vale Industrial Park, 170 Rowan Road, London, SW16 5BN",400000.00,2308 ,
3455,london,Industrial,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
3456,london,Industrial,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
3457,london,Industrial,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
3458,london,Industrial,"High Bay Warehouse Facility, Unit 4 Commonwealth Buildings, Woolwich Church Street, London, SE18 5NS",,15287 ,
3459,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3460,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3461,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3462,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3463,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3464,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3465,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3466,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3467,london,Industrial,"Modern Light Industrial Premises, Unit 32 Vale Industrial Park, 170 Rowan Road, London, SW16 5BN",400000.00,2308 ,
3468,london,Industrial,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
3469,london,Industrial,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
3470,london,Industrial,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
3471,london,Industrial,"High Bay Warehouse Facility, Unit 4 Commonwealth Buildings, Woolwich Church Street, London, SE18 5NS",,15287 ,
3472,london,Industrial,"Commercial Premises With 1st Floor Offices, Shaftesbury House, Shaftesbury Road, Edmonton, N18 1SQ",6000000.00,37000 ,
3473,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3474,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3475,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3476,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3477,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3478,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3479,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3480,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3481,london,Industrial,"Modern Light Industrial Premises, Unit 32 Vale Industrial Park, 170 Rowan Road, London, SW16 5BN",400000.00,2308 ,
3482,london,Industrial,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
3483,london,Industrial,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
3484,london,Industrial,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
3485,london,Industrial,"High Bay Warehouse Facility, Unit 4 Commonwealth Buildings, Woolwich Church Street, London, SE18 5NS",,15287 ,
3486,london,Industrial,"Commercial Premises With 1st Floor Offices, Shaftesbury House, Shaftesbury Road, Edmonton, N18 1SQ",6000000.00,37000 ,
3487,london,Industrial,"340 - 342 Athlon Road, Alperton, HA0 1BX",8250000.00,33552 ,
3488,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3489,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3490,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3491,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3492,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3493,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3494,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3495,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3496,london,Industrial,"Modern Light Industrial Premises, Unit 32 Vale Industrial Park, 170 Rowan Road, London, SW16 5BN",400000.00,2308 ,
3497,london,Industrial,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
3498,london,Industrial,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
3499,london,Industrial,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
3500,london,Industrial,"High Bay Warehouse Facility, Unit 4 Commonwealth Buildings, Woolwich Church Street, London, SE18 5NS",,15287 ,
3501,london,Industrial,"Commercial Premises With 1st Floor Offices, Shaftesbury House, Shaftesbury Road, Edmonton, N18 1SQ",6000000.00,37000 ,
3502,london,Industrial,"340 - 342 Athlon Road, Alperton, HA0 1BX",8250000.00,33552 ,
3503,london,Industrial,"Light Industrial Warehouse with Offices, Unit 17 Willow Lane Business Park, 1-11 Willow Lane, Mitcham, CR4 4NA",850000.00,9128 ,
3504,london,Industrial,"Lower Ground Floor South, Nell Gwynn House, Drayco, London, SW3 3AX",,5068 ,
3505,london,Industrial,"Unit 20 & 21, Cranford Way, London, N8 9DG",1500000.00,9055 ,
3506,london,Industrial,"668-678 Garratt Lane, London, SW17 0NP",,8800 ,
3507,london,Industrial,"42 Gorst Road, Park Royal, NW10 6LD",3015400.00,15077 ,
3508,london,Industrial,"22 Abbey Road, Park Royal, London, NW10 7RE",,11463 ,
3509,london,Industrial,"Secure Warehouse with High Quality Offices, 22 Abbey Road, Park Royal, NW10 7RE",,11463 ,
3510,london,Industrial,"Modern Industrial/Warehouse, Unit A, 964 North Circular Road, Staples Corner, NW2 7JR",,14375 ,
3511,london,Industrial,"Unit 24, Cumberland Business Park, 17 Cumberland Avenue, NW10 7RT",600000.00,2227 ,
3512,london,Industrial,"Modern Light Industrial Premises, Unit 32 Vale Industrial Park, 170 Rowan Road, London, SW16 5BN",400000.00,2308 ,
3513,london,Industrial,"Unit 18, Hallmark Trading Estate, Fourth Way, Wembley, HA9 0LB",450000.00,1688 ,
3514,london,Industrial,"Unit 5, Popin Business Centre, South Way, Wembley, HA9 0HB",580000.00,2800 ,
3515,london,Industrial,"23-25 Lombard Road, Wimbledon, SW19 3TZ",4500000.00,40832 ,
3516,london,Industrial,"High Bay Warehouse Facility, Unit 4 Commonwealth Buildings, Woolwich Church Street, London, SE18 5NS",,15287 ,
3517,london,Industrial,"Commercial Premises With 1st Floor Offices, Shaftesbury House, Shaftesbury Road, Edmonton, N18 1SQ",6000000.00,37000 ,
